relative_unix	hashed_host_path_query	response_size	time_firstbyte
82600	1967752569	9814	0.227885
82600	-175902123	15467	3.35E-4
82600	-961287691	34663	2.28E-4
82600	-2018607943	7887	1.82E-4
82600	-1006736944	15679	0.293572
82600	900064326	22942	3.04E-4
82600	122981946	29899	2.35E-4
82600	-3280653	14213	2.12E-4
82600	282850152	18258	1.99E-4
82600	993117742	7696	1.94E-4
82600	-1316681750	34353	1.75E-4
82600	-1711552316	19234	4.07E-4
82600	-1535890605	55492	2.17E-4
82600	-1052724898	17155	4.37E-4
82600	1274877924	13287	1.76E-4
82600	1955568703	51593	2.26E-4
82600	406782001	12210	2.09E-4
82600	262136036	15218	2.31E-4
82600	679168703	10977	2.87E-4
82600	1943711713	22094	1.85E-4
82600	977322252	42299	1.85E-4
82600	-1334020296	15768	1.86E-4
82600	-1541951992	10622	1.81E-4
82600	1605705513	74914	1.95E-4
82600	389506035	65993	1.99E-4
82600	283326990	23498	1.78E-4
82600	-125200690	29415	2.05E-4
82600	1640570291	38384	2.15E-4
82600	-166299617	43947	2.33E-4
82600	-1535890605	55492	1.76E-4
82600	-1842510148	78893	1.83E-4
82600	1351859993	24758	1.97E-4
82600	-1535890605	55492	2.16E-4
82600	2068151882	12882	1.9E-4
82600	-1402760137	20708	1.97E-4
82600	2115921397	27455	2.56E-4
82600	-385721203	25596	1.84E-4
82601	-1254746143	17600	0.197426
82601	-1497841711	25225	2.26E-4
82601	707207143	29372	0.213002
82601	-1535890605	55492	1.8E-4
82601	2036102090	8802	0.217375
82601	-1040943276	37500	1.68E-4
82601	-145794074	12660	1.79E-4
82601	-2055245126	7764	1.81E-4
82601	-2039950273	36928	4.18E-4
82601	-662915801	17334	2.5E-4
82601	214477180	26225	1.95E-4
82601	1310743532	18354	1.83E-4
82601	-1442138352	15284	1.84E-4
82601	-2060734663	27264	0.241572
82601	-1323332661	20253	2.05E-4
82601	-1133348926	62484	1.66E-4
82601	1202808291	13204	2.09E-4
82601	534406388	31038	2.09E-4
82601	1280781009	18001	2.0E-4
82601	-662973799	114996	2.71E-4
82601	-1596669056	32413	2.06E-4
82601	-448866558	180041	0.3682
82601	254217435	31986	1.96E-4
82601	-504417604	78468	1.9E-4
82601	-397602372	17807	1.76E-4
82601	-1745559320	34938	2.11E-4
82601	-913271483	43167	1.93E-4
82601	1049594384	54462	1.71E-4
82601	1529795167	31749	1.84E-4
82601	-635836164	15988	1.9E-4
82601	496510790	16119	1.94E-4
82601	-1217603906	9597	0.038903
82601	-485936814	43831	1.85E-4
82601	-329223554	15899	1.93E-4
82601	-666830931	14320	2.39E-4
82601	-806500584	17722	1.85E-4
82601	853355042	40244	1.75E-4
82601	1274877924	13287	1.72E-4
82601	2093477872	11155	1.92E-4
82601	1032423422	87910	2.16E-4
82601	-1801360195	10037	3.64E-4
82601	344522469	33366	2.68E-4
82601	1027545881	15184	1.8E-4
82601	-914589344	25609	1.7E-4
82601	392233670	34872	2.08E-4
82601	-2119181937	24337	3.37E-4
82601	1269051903	25135	0.350627
82601	415967326	14585	1.84E-4
82601	1351859993	24757	2.11E-4
82601	1607137546	12306	1.85E-4
82601	-80731004	84626	1.78E-4
82601	2121552019	25447	2.2E-4
82601	931294613	39749	2.07E-4
82601	-570708319	15137	1.79E-4
82601	-1079571846	109718	2.37E-4
82601	-132589109	33520	1.93E-4
82601	-1221453503	55572	0.324304
82601	-1185421224	20042	2.02E-4
82601	1909159781	12942	1.92E-4
82601	-778138139	24094	1.75E-4
82601	-1783388171	12587	0.408329
82601	1756230474	21967	2.0E-4
82601	-1528261325	13010	0.173079
82601	-1700716812	33012	2.37E-4
82601	-789945875	20806	1.87E-4
82601	1186148147	43054	0.286603
82601	1641956115	30046	2.04E-4
82601	1529510308	57030	1.98E-4
82601	146023838	16631	1.82E-4
82601	21568547	78135	2.25E-4
82601	758952826	45574	2.47E-4
82601	-1703666924	43714	1.98E-4
82601	-1059993094	11726	2.15E-4
82601	-1820580506	54120	0.347613
82601	879116512	23382	1.9E-4
82601	2115954813	14449	2.15E-4
82601	1205951779	28934	2.08E-4
82601	-1082591853	18062	2.02E-4
82601	-265818644	28174	2.44E-4
82601	-1774244771	19155	1.78E-4
82601	-1535890605	55492	1.94E-4
82601	2108274474	50059	2.03E-4
82601	-1878418057	75070	2.67E-4
82601	-686312787	22566	0.237259
82601	-1054717513	42770	1.97E-4
82601	-1535890605	55492	1.82E-4
82601	338590614	12260	1.92E-4
82601	2054660641	31892	1.91E-4
82601	-1711131316	9768	1.84E-4
82601	-1217603906	9597	0.299941
82602	-269444993	82581	0.312626
82602	-2107187633	36775	2.26E-4
82602	1674122233	19443	1.73E-4
82602	-143158755	49902	2.19E-4
82602	-1005977543	13492	3.28E-4
82602	-1179510976	19549	2.21E-4
82602	36595360	11734	2.91E-4
82602	-2007139714	26732	0.275951
82602	1847076495	67282	2.21E-4
82602	-659087429	71440	2.3E-4
82602	-1814741628	16519	1.82E-4
82602	305316871	11037	2.36E-4
82602	1263999487	14147	2.47E-4
82602	-41798526	22540	0.986503
82602	-791199412	28930	2.74E-4
82602	-400304450	65069	1.84E-4
82602	-2002653564	64289	2.48E-4
82602	653186638	11977	2.52E-4
82602	757889836	16032	2.94E-4
82602	528461357	16368	1.88E-4
82602	-51652509	86685	1.92E-4
82602	-1505759077	39032	1.96E-4
82602	-2100054932	102222	2.21E-4
82602	-1108158403	13516	1.76E-4
82602	-696049100	58558	2.18E-4
82602	1960970425	15551	2.47E-4
82602	878178944	47568	3.51E-4
82602	-1758573210	14243	0.264378
82602	-1984058580	24117	1.99E-4
82602	1532305576	54039	2.98E-4
82602	49013974	45713	2.66E-4
82602	-1165966478	12323	1.84E-4
82602	757419705	34422	1.95E-4
82602	-1206762264	58318	1.95E-4
82602	-1452947170	12615	2.05E-4
82602	-445039301	10951	0.351702
82602	-620827730	63119	1.95E-4
82602	909699045	44793	2.1E-4
82602	718062491	22522	0.30647
82602	958573360	63550	1.89E-4
82602	1446450037	62584	1.88E-4
82602	993117742	7696	1.71E-4
82602	-1825729421	12924	0.774637
82602	1004532990	7473	2.3E-4
82602	1777644357	40883	2.21E-4
82602	-1375182717	66100	3.43E-4
82602	-1995214157	18544	1.97E-4
82602	-423488955	14488	1.76E-4
82602	1029883830	9268	0.202329
82602	-36050748	71302	2.03E-4
82602	-1116956249	106439	1.83E-4
82602	-1362093832	15680	2.2E-4
82602	-2136752875	19554	1.99E-4
82602	-817566857	13295	2.74E-4
82602	-1321336929	85506	1.92E-4
82602	188424161	10828	1.83E-4
82602	-41798526	22540	1.133417
82602	992737708	27428	1.359478
82602	189532494	25567	2.44E-4
82602	-2002653564	64289	1.87E-4
82602	-1770649288	10890	1.81E-4
82602	-1497517966	11018	1.81E-4
82602	217936582	32962	1.99E-4
82602	-1548508786	81011	2.08E-4
82602	746804115	11203	0.305164
82602	1743984906	17965	2.22E-4
82602	1245463604	12464	1.85E-4
82602	840571296	44723	2.16E-4
82602	1275023518	52436	1.94E-4
82602	-20630414	16927	2.1E-4
82602	1473136439	21495	2.44E-4
82602	-398026168	7866	2.24E-4
82602	-510906812	23422	1.87E-4
82602	85797244	32549	0.349397
82602	-26524411	77315	1.85E-4
82602	-1678014088	117345	1.9E-4
82602	1865961957	18555	2.25E-4
82602	-223037570	16093	2.0E-4
82602	-1887071605	142655	1.8E-4
82602	-2083332208	16558	2.08E-4
82602	636181745	19214	1.76E-4
82602	1322848523	21649	1.87E-4
82602	-1893655308	22784	1.87E-4
82602	-1148078983	14350	2.04E-4
82602	-938060348	30023	1.85E-4
82602	-1799552059	30198	1.84E-4
82602	-148435306	15294	2.71E-4
82602	-51652509	86685	1.79E-4
82602	1071948165	13983	2.21E-4
82602	-349960497	182995	1.91E-4
82602	213701882	27786	1.82E-4
82602	-696276745	27320	2.77E-4
82602	1989359074	13723	2.25E-4
82602	-978521340	15377	2.35E-4
82602	-1534244408	40413	2.15E-4
82602	-353007793	16307	3.28E-4
82602	1511322556	32929	2.17E-4
82602	648447936	12944	1.79E-4
82602	1625193645	12664	1.99E-4
82602	1625193645	12664	1.81E-4
82602	-13942713	12964	1.86E-4
82602	-1851032997	14288	2.44E-4
82602	-978820862	21103	1.79E-4
82602	1224399257	58532	1.86E-4
82603	1439838016	90650	0.242581
82603	564987692	12331	1.9E-4
82603	1894977210	31179	2.42E-4
82603	-1419026086	22412	2.03E-4
82603	-106872287	17021	1.79E-4
82603	-920230258	16680	0.23398
82603	-813517639	31521	1.89E-4
82603	-2079132135	14056	0.370542
82603	-1350848499	18628	2.16E-4
82603	-1935049864	92193	0.371828
82603	1867179769	14850	1.87E-4
82603	299337794	17518	1.83E-4
82603	-1819325156	10946	1.82E-4
82603	1904433208	38225	0.29854
82603	1320725363	48004	3.12E-4
82603	-163660589	16500	1.86E-4
82603	740218081	33151	1.96E-4
82603	637689962	78015	2.4E-4
82603	-1644112410	27936	0.403269
82603	1809713390	19247	0.277196
82603	2011381436	52455	2.03E-4
82603	421262282	35521	2.19E-4
82603	-1785586214	38431	2.04E-4
82603	-1975314177	58376	2.52E-4
82603	1688341666	29547	1.78E-4
82603	1521881979	14454	2.26E-4
82603	928528986	14031	0.302946
82603	1459229074	28416	2.27E-4
82603	-727021572	15599	2.21E-4
82603	-1868783844	16479	1.95E-4
82603	-773983863	22478	1.75E-4
82603	-2141691727	82207	1.87E-4
82603	110260347	35981	2.08E-4
82603	1162880131	22453	2.57E-4
82603	-1165966478	12323	2.02E-4
82603	1749159844	25194	1.9E-4
82603	-608866230	9709	1.85E-4
82603	-228409498	16730	2.42E-4
82603	-783355065	24144	3.1E-4
82603	1097634500	115173	1.76E-4
82603	826668264	38230	2.97E-4
82603	-2101317565	17975	0.282673
82603	1732865243	22621	1.98E-4
82603	-1692395708	43258	1.910484
82603	-1679606803	17212	2.7E-4
82603	-1636414123	35766	2.49E-4
82603	1664986897	17801	2.07E-4
82603	1935036358	56891	1.8E-4
82603	928528986	14031	0.136742
82603	370564138	66379	2.82E-4
82603	-803298896	15249	1.96E-4
82603	847093942	19360	2.06E-4
82603	133011305	7738	3.35E-4
82603	238688347	11632	1.96E-4
82603	-1404483090	32918	2.16E-4
82603	-1815984448	46684	1.9E-4
82603	249975603	57185	2.08E-4
82603	-786487729	21029	0.485474
82603	-615641313	44772	2.13E-4
82603	1823484416	69567	1.79E-4
82603	1971424173	9336	2.07E-4
82603	-556059932	13963	0.532754
82603	1599862953	8808	2.09E-4
82603	499037890	31055	1.78E-4
82603	2137921275	24466	2.0E-4
82603	684164636	23082	1.97E-4
82603	-456207092	27390	2.12E-4
82603	-24009571	7988	1.91E-4
82603	-71575581	10349	0.309062
82603	1702555538	8345	1.9E-4
82603	-465650348	22505	1.9E-4
82603	440673848	40923	2.23E-4
82603	193386952	15103	1.98E-4
82603	-1280326439	33189	2.86E-4
82603	-1539322989	102967	1.85E-4
82603	-803827080	66162	1.83E-4
82603	-622238345	47535	0.01844
82603	634319305	47278	2.32E-4
82603	-1826906346	103283	1.93E-4
82603	1273611993	10502	0.449768
82603	-1708244526	11492	2.77E-4
82603	993117742	7696	1.69E-4
82603	-566697047	17557	1.93E-4
82603	-1423936340	55710	0.21484
82603	555289457	6166	1.77E-4
82603	928300958	13411	1.91E-4
82603	-132661503	27161	0.217748
82603	-1242736209	57639	2.27E-4
82603	1118935856	107097	1.76E-4
82603	-738642529	18449	1.8E-4
82603	-641910296	26105	2.55E-4
82603	2104367452	20477	1.75E-4
82603	878178944	47568	1.75E-4
82603	1609575938	72868	1.9E-4
82603	-23157896	7428	0.213844
82603	901494994	11248	1.8E-4
82603	50383697	11502	2.42E-4
82603	-1224881030	102411	0.529154
82603	-1842162065	20124	1.79E-4
82604	-1690788658	20767	2.66E-4
82604	570549497	71306	2.37E-4
82604	1368869650	16458	3.17E-4
82604	-189745229	16117	1.8E-4
82604	1912543913	14440	1.73E-4
82604	1156757769	62586	2.03E-4
82604	263221341	34735	1.9E-4
82604	-281409335	14865	0.294072
82604	239863520	21824	1.93E-4
82604	1073535676	15408	1.87E-4
82604	884920261	20225	1.91E-4
82604	1904194476	21395	1.82E-4
82604	-489740435	16276	0.251133
82604	-325298576	67159	2.25E-4
82604	-1355748148	23290	1.84E-4
82604	1451744078	39969	1.75E-4
82604	-54056247	12538	1.83E-4
82604	-67996917	13552	1.83E-4
82604	1290199790	76469	0.368996
82604	68318539	32114	2.02E-4
82604	106724913	11597	0.211893
82604	-1289654866	29609	2.45E-4
82604	369305271	32312	1.88E-4
82604	-1904776525	20301	0.378678
82604	1249283856	21838	2.07E-4
82604	-511163039	77218	2.01E-4
82604	-127138592	47246	1.77E-4
82604	-978820862	21103	1.86E-4
82604	1040159698	34513	0.201756
82604	-746245288	29619	1.93E-4
82604	455930058	11288	2.25E-4
82604	1650021880	50540	1.78E-4
82604	-1651230714	16825	2.83E-4
82604	1780929166	18349	3.09E-4
82604	-355659907	14300	1.84E-4
82604	-890192152	58431	1.74E-4
82604	-183203398	40831	1.89E-4
82604	-1291989645	66907	1.71E-4
82604	760261130	15875	3.56E-4
82604	2053516789	60812	2.23E-4
82604	-611100998	40332	1.81E-4
82604	-1922258825	98205	2.13E-4
82604	673965350	24487	2.84E-4
82604	1863753156	7742	0.302811
82604	-293565111	48746	1.87E-4
82604	-1465895367	20732	1.98E-4
82604	-1760046099	15665	1.92E-4
82604	718062491	22522	1.71E-4
82604	-163028573	40739	1.79E-4
82604	-227315922	169662	2.14E-4
82604	1859613119	8169	1.74E-4
82604	1450650341	16852	1.94E-4
82604	1811457080	38153	2.77E-4
82604	-1229368575	23775	1.88E-4
82604	-243134132	8780	2.14E-4
82604	23251042	38417	1.79E-4
82604	-1452947170	12616	1.82E-4
82604	-1098591240	90113	2.02E-4
82604	1103106967	34762	2.37E-4
82604	425324141	13922	0.270738
82604	-1184709791	16356	1.88E-4
82604	1409393853	11994	2.05E-4
82604	-216669495	36033	1.8E-4
82604	-1108817057	77033	3.52E-4
82604	2071943474	26980	2.31E-4
82604	-1874588306	68107	1.85E-4
82604	105280512	8336	1.84E-4
82604	1418154028	24424	2.02E-4
82604	-300917651	12549	0.310805
82604	-1874659846	12311	1.97E-4
82604	2033685106	13251	0.009851
82604	1005439340	16133	2.03E-4
82604	275052578	148600	1.8E-4
82604	66172481	25779	1.91E-4
82604	-1964082958	90447	1.7E-4
82604	-72719255	23809	1.86E-4
82604	576296195	12935	1.82E-4
82604	1033679723	50923	2.17E-4
82604	-630669831	17088	1.82E-4
82604	-1626272887	16773	2.12E-4
82604	-375799839	42341	2.0E-4
82605	2099385232	9797	0.009456
82605	2011381436	52455	1.58E-4
82605	988639011	9164	3.11E-4
82605	-1530042763	27006	2.21E-4
82605	996880085	45060	2.63E-4
82605	-1645875846	26340	1.93E-4
82605	253395765	85368	2.22E-4
82605	-1821694164	21586	2.22E-4
82605	1964948295	20023	1.75E-4
82605	1711690535	73216	1.98E-4
82605	265832147	13078	2.44E-4
82605	-774067781	20177	2.25E-4
82605	-656688069	20393	3.05E-4
82605	-1707685887	12372	1.76E-4
82605	-1559240739	16950	2.79E-4
82605	1222455256	28437	2.15E-4
82605	-1350840954	28228	1.97E-4
82605	-312810477	33696	0.583169
82605	1071112347	44485	1.78E-4
82605	899887603	36502	2.45E-4
82605	-1599274399	15393	2.0E-4
82605	-1234036692	69041	1.95E-4
82605	-740322693	11878	2.05E-4
82605	859807913	20424	1.89E-4
82605	716354416	17100	3.1E-4
82605	-1231134343	12622	2.23E-4
82605	-1186886095	9557	0.028579
82605	-1185406016	70477	1.93E-4
82605	1527561896	29717	1.76E-4
82605	173443873	27208	1.8E-4
82605	2147128209	51175	2.24E-4
82605	1148428870	29018	2.03E-4
82605	-1794056722	55799	1.94E-4
82605	1058039222	33966	1.94E-4
82605	-1564225677	9590	3.77E-4
82605	948450462	17883	1.91E-4
82605	-314852138	9058	1.91E-4
82605	2092222823	27291	1.75E-4
82605	-1350848499	18628	1.85E-4
82605	-345198456	7948	0.31796
82605	-1487202640	69533	2.04E-4
82605	-1198572701	8506	1.86E-4
82605	-727021572	15632	2.0E-4
82605	-1697605930	49946	3.21E-4
82605	-511163039	77218	2.16E-4
82605	-366505213	17016	1.99E-4
82605	-621751411	28198	2.68E-4
82605	-857597565	19592	1.86E-4
82605	-1695412194	13652	0.219405
82605	2140349852	33166	0.279194
82605	-210725758	12043	0.317858
82605	645348280	17321	1.86E-4
82605	-801191255	63283	1.89E-4
82605	1658415839	34781	1.94E-4
82605	-183064324	63160	1.79E-4
82605	-885676643	59514	2.01E-4
82605	-1245658383	12990	1.77E-4
82605	-704580796	17981	1.98E-4
82605	331586379	39092	2.0E-4
82605	-1030224151	10399	1.89E-4
82605	-1978438593	35652	1.87E-4
82605	-83411073	39698	2.38E-4
82605	919134675	34679	2.04E-4
82605	-143404656	38816	2.65E-4
82605	-1337106670	31961	1.96E-4
82605	1230585066	88055	3.48E-4
82605	-1670204766	8361	2.24E-4
82605	-1094091863	56828	2.712556
82605	-1943233916	14167	1.86E-4
82605	-965644475	14299	2.96E-4
82605	1899099675	18524	2.23E-4
82605	428739961	66699	2.26E-4
82605	-271139686	11653	2.87E-4
82605	-1769546378	16839	2.94E-4
82605	-1752433819	21421	2.43E-4
82605	1399863010	37177	1.9E-4
82605	12978198	42337	0.335172
82605	-2030032228	41103	0.329743
82605	562653671	17099	2.06E-4
82605	-918141326	10860	1.85E-4
82605	780410772	14827	2.01E-4
82605	327868340	21624	1.89E-4
82605	-1763944834	99881	1.94E-4
82605	-1421964644	20335	1.91E-4
82605	302810569	22552	0.322742
82605	1846234439	25033	2.34E-4
82605	-96855313	25154	1.9E-4
82605	2078744529	29240	2.08E-4
82605	319831351	9329	1.97E-4
82605	-1436010057	10521	1.81E-4
82605	1299892020	14768	3.1E-4
82605	1701832911	114622	2.08E-4
82605	-1037867902	21311	0.25098
82605	1732865243	22621	2.5E-4
82605	-2120193696	13867	1.87E-4
82605	-375799839	42343	2.21E-4
82606	-1843672922	15489	1.87E-4
82606	1480895499	15202	2.45E-4
82606	483414117	28717	1.76E-4
82606	-2002653564	64289	1.76E-4
82606	367450220	16564	2.28E-4
82606	105507642	122148	2.41E-4
82606	-1316681750	34354	1.72E-4
82606	430522115	11772	0.605368
82606	1632081358	29890	1.97E-4
82606	1010569992	34432	1.91E-4
82606	-1164088323	17665	2.08E-4
82606	669763990	39764	1.92E-4
82606	-776080564	21143	2.08E-4
82606	-467184344	29572	1.94E-4
82606	1866061947	29613	0.240725
82606	-865700989	17167	0.343302
82606	-41696472	64431	1.88E-4
82606	1578525166	69559	1.94E-4
82606	-247671797	35990	1.94E-4
82606	44155526	90652	0.26021
82606	-1179228074	18168	2.15E-4
82606	1354514471	48973	1.85E-4
82606	1683815300	12223	0.222401
82606	-538144490	10592	2.45E-4
82606	-1174233550	19616	2.43E-4
82606	-971645776	26854	1.83E-4
82606	-1773416744	73942	1.77E-4
82606	1948290007	8790	1.85E-4
82606	-846150922	35808	2.6E-4
82606	-1155963339	225018	1.81E-4
82606	1534929338	18741	2.03E-4
82606	-235832153	15665	1.77E-4
82606	1449643404	59279	1.86E-4
82606	-569882733	108341	2.46E-4
82606	1318932782	15786	2.94E-4
82606	-1732190261	50850	2.14E-4
82606	-543498562	29860	2.05E-4
82606	-1234036692	69040	2.24E-4
82606	-222570402	6230	1.9E-4
82606	1687747594	53906	2.1E-4
82606	-1137962828	46480	1.89E-4
82606	25011455	131235	1.97E-4
82606	-1881543624	18957	2.01E-4
82606	-1925770252	24582	1.79E-4
82606	-569882733	108341	1.87E-4
82606	-1162697496	11457	0.215831
82606	229134140	10159	0.609088
82606	-71159990	10214	2.49E-4
82606	-992352357	16944	2.26E-4
82606	-1571018158	34278	1.86E-4
82606	-19271490	194919	2.45E-4
82606	-1350848499	18628	1.75E-4
82606	1460299550	72754	2.6E-4
82606	-1122614133	25120	2.32E-4
82606	-1502739731	16556	1.88E-4
82606	2002428898	51849	1.9E-4
82606	-1499908394	45304	1.76E-4
82606	-307685768	26127	2.9E-4
82606	271181024	10558	0.285802
82606	1890404848	30109	1.99E-4
82606	1134377075	11505	2.07E-4
82606	1545059501	72649	2.03E-4
82606	902104484	119769	1.69E-4
82606	-1414756027	18025	1.97E-4
82606	1499638362	15619	1.82E-4
82606	-2100427879	28856	1.88E-4
82606	512155524	7860	1.83E-4
82606	2102433405	165500	1.87E-4
82606	-2028453242	82624	2.41E-4
82606	-712547382	12105	2.7E-4
82606	644177655	23945	1.71E-4
82606	1628697751	44846	2.81E-4
82606	-1941285335	12700	1.76E-4
82606	149017579	27117	2.26E-4
82606	342162360	31311	2.85E-4
82606	-463829873	23295	1.9E-4
82606	1092881013	22927	1.98E-4
82606	-1350848499	18628	2.15E-4
82606	-511163039	77218	1.83E-4
82606	-1228404243	70277	1.77E-4
82606	-276341326	17731	0.009836
82606	641456633	32433	2.01E-4
82606	-2068685643	21828	2.56E-4
82606	1161953285	38090	2.07E-4
82606	-1452947170	12612	1.95E-4
82606	2039546355	33015	1.7E-4
82606	-1319106480	20863	1.68E-4
82606	2037944539	12473	1.77E-4
82606	634319305	47277	1.89E-4
82606	25011455	131235	2.13E-4
82607	-497792736	96794	1.98E-4
82607	-734376045	133549	1.75E-4
82607	-270741003	29820	2.28E-4
82607	1260540644	12115	2.26E-4
82607	345336286	19665	2.15E-4
82607	-534534668	125179	1.92E-4
82607	-1976912946	12062	1.95E-4
82607	-921538964	7253	0.239381
82607	1751696783	21510	2.55E-4
82607	1364081259	20602	1.89E-4
82607	61356457	125996	2.21E-4
82607	-741121171	11440	2.62E-4
82607	1483298238	45610	0.249786
82607	1182113630	30899	2.5E-4
82607	-1535363569	15707	1.73E-4
82607	1792336614	36310	1.75E-4
82607	106724913	11597	1.85E-4
82607	-1819325156	10946	1.84E-4
82607	-887786035	60771	1.75E-4
82607	845590135	19484	0.216651
82607	-1959035399	10484	2.32E-4
82607	1050428437	22136	1.9E-4
82607	1657410272	11462	2.01E-4
82607	-1979695023	19677	2.22E-4
82607	682082091	56160	1.78E-4
82607	-54718523	72954	2.01E-4
82607	1015000314	26638	1.81E-4
82607	-1316681750	34350	1.85E-4
82607	282637805	38218	1.88E-4
82607	803271206	12097	0.49259
82607	195846173	18410	1.81E-4
82607	-222075616	34188	1.86E-4
82607	664111254	10466	1.79E-4
82607	-1621610847	112871	2.82E-4
82607	24346032	22983	2.61E-4
82607	1262298304	16127	1.94E-4
82607	530048419	12734	0.220599
82607	-265828560	13793	2.68E-4
82607	-1087028366	24375	0.344929
82607	-1255132648	12363	2.06E-4
82607	1583678590	31148	2.94E-4
82607	-1971061439	91576	2.84E-4
82607	-1806291282	19073	1.87E-4
82607	-976627864	55917	1.75E-4
82607	389598694	12820	1.81E-4
82607	1309320260	12110	1.89E-4
82607	-908009846	15008	2.61E-4
82607	1716987203	48525	0.279807
82607	1642600515	9347	1.82E-4
82607	130272372	11902	1.97E-4
82607	-348590348	9709	1.94E-4
82607	-1215300271	76527	2.67E-4
82607	1961314126	13335	1.86E-4
82607	542099248	15679	1.93E-4
82607	2062135707	6644	1.76E-4
82607	517627189	17002	2.12E-4
82607	-488687943	69542	2.76E-4
82607	-940781713	18412	2.65E-4
82607	161250086	9305	0.493074
82607	-1343425888	31852	0.254709
82607	822157076	15581	2.5E-4
82607	1191066217	45443	1.99E-4
82607	-666469195	11786	1.78E-4
82607	-851011221	94148	1.77E-4
82607	-2144078384	16388	3.5E-4
82607	156094729	12165	2.11E-4
82607	17957939	10969	1.85E-4
82607	219170311	19598	2.64E-4
82607	-841919021	36877	2.39E-4
82607	-1247434382	34445	1.87E-4
82607	-835076631	30876	3.04E-4
82607	-1987818972	33289	1.8E-4
82607	1470802677	20263	1.88E-4
82607	-1452947170	12615	2.3E-4
82607	1294421514	57835	1.86E-4
82607	211515950	13762	2.76E-4
82607	-730723314	28652	1.89E-4
82607	-41402731	17666	1.88E-4
82607	1255640925	28550	1.92E-4
82607	-1926022955	77570	1.89E-4
82607	-1642227709	10680	2.49E-4
82607	-1323164235	25767	1.79E-4
82607	-472072287	70527	2.08E-4
82607	-2043764491	52021	0.307401
82607	1957698842	49760	2.16E-4
82607	-444367372	47302	1.76E-4
82607	678879845	15212	2.84E-4
82607	52753521	16208	1.92E-4
82607	-522058061	27004	1.76E-4
82607	-54027062	35485	2.12E-4
82607	1891425988	24586	0.243005
82607	441946946	22074	1.88E-4
82607	1892158057	86649	2.09E-4
82607	1292430634	28484	1.86E-4
82607	-637445025	91986	0.22176
82608	1815494902	14930	0.312164
82608	1772604055	41686	1.9E-4
82608	2097208134	15388	1.91E-4
82608	81486627	114547	1.87E-4
82608	1621903479	8987	3.0E-4
82608	-1009243291	18771	1.71E-4
82608	-589615125	60784	1.97E-4
82608	1170238458	28708	1.77E-4
82608	-1341273322	10608	0.0481
82608	-1598443859	18656	2.98E-4
82608	1719906520	12947	0.263458
82608	-69360071	19267	1.85E-4
82608	-1049356410	72907	1.91E-4
82608	1129548111	65429	1.9E-4
82608	71905097	31003	2.44E-4
82608	615052165	12205	2.89E-4
82608	37535579	29238	1.81E-4
82608	345263496	22826	2.04E-4
82608	572163298	12676	0.267083
82608	712824957	10435	1.88E-4
82608	1409468363	44990	2.76E-4
82608	1411433731	67287	1.78E-4
82608	790444975	17946	2.33E-4
82608	-1882297123	8348	0.216718
82608	176823273	18832	1.72E-4
82608	-935072504	41488	1.96E-4
82608	-339941859	41931	2.26E-4
82608	-2101887334	70686	2.52E-4
82608	845590135	19483	0.232731
82608	390191017	19514	1.83E-4
82608	1327904279	11975	3.22E-4
82608	-1389365343	44998	1.74E-4
82608	1240099877	16017	1.78E-4
82608	-1838097757	24434	1.76E-4
82608	-2028387511	10603	1.88E-4
82608	-192691934	12325	3.78E-4
82608	1015952484	15148	2.05E-4
82608	2101053055	12704	3.04E-4
82608	-1316681750	34356	1.98E-4
82608	1460801734	22338	2.39E-4
82608	1320834764	64286	0.275624
82608	-1211047208	61778	2.15E-4
82608	-880014018	113330	2.06E-4
82608	1823484416	69567	1.67E-4
82608	790444975	17946	1.75E-4
82608	2145186869	23846	1.82E-4
82608	-294946741	60503	0.276929
82608	-675424016	29157	2.19E-4
82608	-60292814	16815	1.81E-4
82608	-1928123047	25044	1.99E-4
82608	-1425301271	9271	0.291619
82608	1628440614	19737	2.16E-4
82608	906929365	191449	1.86E-4
82608	-1548598801	58172	1.96E-4
82608	-373886488	103462	1.93E-4
82608	-145768363	26578	2.05E-4
82608	-1520705150	67587	2.14E-4
82608	-52002235	17394	1.88E-4
82608	-127573408	19938	1.92E-4
82608	-870666756	52281	3.95E-4
82608	1338346148	10353	1.81E-4
82608	-1584502675	155186	2.48E-4
82608	-449483465	10722	1.71E-4
82608	613623085	9744	1.96E-4
82608	-1504477513	19131	2.02E-4
82608	103271426	9120	2.71E-4
82608	-887786035	60771	1.79E-4
82608	-1702514892	99548	1.86E-4
82608	1354514471	48974	2.86E-4
82608	2049441280	33810	1.91E-4
82608	846124530	22777	1.95E-4
82608	282186056	30385	1.93E-4
82608	-610720182	55611	2.38E-4
82608	1053540780	24734	2.43E-4
82609	-598337878	49045	2.18E-4
82609	1856405564	12257	2.24E-4
82609	-995893025	23529	1.81E-4
82609	-141635744	12684	1.79E-4
82609	-1461774771	80650	1.74E-4
82609	801927077	11514	2.12E-4
82609	2101053055	12704	1.72E-4
82609	455910625	66767	2.39E-4
82609	1932093246	67658	2.01E-4
82609	798030496	11824	3.09E-4
82609	1085005921	8532	1.73E-4
82609	-1740352057	72606	1.72E-4
82609	-5097955	10992	1.98E-4
82609	-38932809	51675	2.7E-4
82609	-789795037	28682	0.066109
82609	1995245904	20966	2.47E-4
82609	-1139290947	14067	2.07E-4
82609	-626646074	17327	1.93E-4
